protein_id,quality,amplitude,amplitude_err,tau,tau_err,offset,offset_err,exp_half_life,exp_chisqr,exp_redchi,exp_aic,exp_bic,exp_mse,exp_mae,exp_r2,exp_rmse,slope,slope_err,intercept,intercept_err,lin_half_life,lin_chisqr,lin_redchi,lin_aic,lin_bic,lin_mse,lin_mae,lin_r2,lin_rmse,linear_is_better
Tb927.9.12070,1,0.997707695299161,0.16985609864230447,21.820748751687802,6.812172815076382,8.165017106875894e-09,0.027012711569698943,31.48068601254403,48.30810489311999,16.102701631039995,18.515039283139686,17.89031769082385,0.0007988138185281586,0.023230675333392504,0.9883564231172404,0.02826329454483604,-0.025502496872030322,0.0025508448005530475,0.9453940893315949,0.028239428411826663,18.535324091509818,184.3257911860512,46.0814477965128,24.549671961886332,24.13319090034244,0.0021377109110143023,0.04194764831644112,0.9688405473613726,0.04623538591830182,False
Tb927.9.12090,1,0.8064254762399903,0.18323578123363798,15.236765806280427,10.221238028935474,0.17962440777948085,0.24058175589896078,21.9820064679073,0.999436761229667,0.999436761229667,0.45256896572493854,-1.38854795091539,0.0003213205122510244,0.015519254860885581,0.9908402177323712,0.01792541526021153,-0.025537767262057587,0.0017284556061124637,0.9064298519973022,0.031290768222146936,17.746850041663954,2.7516711213498555,1.3758355606749277,2.503656185945691,1.2762449081854723,0.0009430265213250061,0.02532280190392426,0.973117441063992,0.03070873688911685,False
Tb927.9.12110,1,1.0201712504627012,,24.174015468444924,,1.6091572518917019e-12,,34.87573223469859,954.9866708087113,190.99733416174226,44.258046731481,44.49637135652051,0.007018906993858438,0.04686117747466778,0.879749121585023,0.08377891735907333,-0.024583669525004126,0.00037333587921514706,0.9999329286419976,0.005746371635989674,20.337340762430983,609.1749600640078,101.52916001066797,38.66131180412379,38.82019488748346,0.006782761072080609,0.04448513689454693,0.8837948732316463,0.0823575198271573,True
Tb927.9.12150,1,0.9621631571718459,0.12631485665694717,18.708617206726494,15.145208647072055,0.1063838569032971,0.28332200659017365,26.990829266034243,1.1317168234248713,1.1317168234248713,0.9497657255271079,-0.8913511911132206,0.003996019743864021,0.03897773931042117,0.8944145009653712,0.06321407868397688,-0.020110827432065825,0.0020310835754110165,0.8848324133576646,0.05676111503261382,21.998906219712236,3.1938182599894014,1.5969091299947007,3.0996911464495938,1.8722798686893747,0.0016501784550515468,0.03318529536035207,0.9563978841845434,0.04062238859362589,False
Tb927.9.12170,1,1.0596452503711058,,11.582728572655299,,1.526199167045661e-09,,16.7103450717327,5.0098190425224916,2.5049095212612458,6.009809413766847,4.838123151069148,0.00025169949308959463,0.01280255444545128,0.997312426625491,0.01586503996495422,-0.02898379944663687,0.002846118198937529,0.8918383248287753,0.07292996835466832,15.385117580439573,79.54977949891816,26.516593166306052,17.834725352453226,17.053601177321426,0.007018866178692898,0.06541334523191442,0.9250546052773257,0.08377867377019582,False
Tb927.9.12240,1,0.9944471614978183,0.2890081497375441,24.663518405773438,7.995905859831953,1.1240186559291487e-10,0.021332953199662465,35.581935694883015,619.0104677318672,103.16841128864452,44.07807845327309,44.66975218528175,0.002119855278196044,0.03022122848789406,0.9684860319816796,0.04604188612769946,-0.033819065650282365,0.002766397647081372,0.9901424731779203,0.003858190150330436,14.638820649523966,1715.7942779476864,245.1134682782409,51.25366129791171,51.64811045258415,0.009096388113036587,0.0559947867738065,0.8647722384518579,0.09537498683112143,False
Tb927.9.12290,1,0.9049296991304288,0.005337282148478323,16.141557936842464,0.4329889584484783,0.12799678655646307,0.008671743406068301,23.28734558770451,0.07055893638930495,0.035279468194652476,-15.303724268395161,-16.475410531092862,8.989439163598257e-06,0.0017178865969960544,0.9998518657386336,0.0029982393439480872,-0.022670863743305958,0.001476361552119654,0.9121931196703057,0.030574874204129764,20.11818186547148,54.47773332454716,18.15924444151572,15.941770714491051,15.160646539359252,0.002144964004156537,0.03987094767709152,0.9646537839980223,0.04631375610071523,False
Tb927.9.12300,1,0.7697317101668872,0.04450959719228553,11.295870745634758,2.111025458146414,0.2533668315547517,0.05496178293002222,16.296496707249982,7.630482451183796,3.815241225591898,8.113565808434226,6.941879545736526,0.00018369757389384713,0.00944329711966252,0.9964380886302562,0.013553507807717054,-0.02347926884636231,0.003734104996034978,0.9094019227583445,0.03098738325064911,19.366061369054087,117.75998697395302,39.25332899131767,19.796053159656253,19.014928984524452,0.0026666112004833376,0.050221671154099104,0.9482941850980754,0.05163924089762879,False
Tb927.9.12320,1,0.7714955589074606,0.03258865180714077,15.616365018640316,1.1626646041456694,0.2136447355342379,0.03357159399520727,22.52965236910427,8.30002205390653,1.3833370089844215,5.271302351039775,5.862976083048434,0.0002655312575883266,0.012752038660712919,0.9948000429824746,0.016295129873318794,-0.02698793664554988,0.0024885702836251423,0.9560317665877704,0.019257178375809873,17.712205626238813,352.3248833858819,50.33212619798313,37.0059622308111,37.40041138548354,0.0033877716984850354,0.035974772198832494,0.9336565217319052,0.05820456767715946,False
Tb927.9.12340,1,0.755292323412448,0.025046711983878145,13.20177179411368,1.1653068274745415,0.20024580673677694,0.028076938310225397,19.0461306983156,0.2645859993150892,0.1322929996575446,-8.695134268883459,-9.866820531581158,5.3064692352465614e-05,0.005612091526557383,0.9989854144134953,0.007284551623296084,-0.024559026214843627,0.0031406064392230973,0.8957377020535404,0.03838611225091018,18.236425463647883,21.54095924993241,7.18031974997747,11.302591458628022,10.521467283496223,0.0037518173950009484,0.057536653318485495,0.9282660525593598,0.061252080740175255,False
