protein_id,quality,amplitude,amplitude_err,tau,tau_err,offset,offset_err,exp_half_life,exp_chisqr,exp_redchi,exp_aic,exp_bic,exp_mse,exp_mae,exp_r2,exp_rmse,slope,slope_err,intercept,intercept_err,lin_half_life,lin_chisqr,lin_redchi,lin_aic,lin_bic,lin_mse,lin_mae,lin_r2,lin_rmse,linear_is_better
Tb09.v4.0017,1,1.3427672705981344,,10.061005132083926,,1.5403434083793854e-10,,14.51496221041589,5.222663275340549,5.222663275340549,7.0668524666710555,5.225735550030727,0.053847744205303215,0.12331606308979394,-0.8218503251531728,0.232051167213835,-0.058888908987310806,0.0022827928416838165,1.114026744431357,0.027375991422524185,9.458714413196242,3.9281854785367223,1.9640927392683611,3.9275329913770447,2.700121713616826,0.03235957540086273,0.0974695477261926,-0.09483329034374388,0.17988767439950612,True
Tb09.v4.0067,1,1.046068749511032,0.11441018103132893,9.45416028843575,1.8199119258449357,7.028155835087091e-11,0.013747124751719535,13.639470163895629,19.457365656887156,4.864341414221789,13.156208824336037,12.993939271501976,0.00023617297519745232,0.013741982968470987,0.996815441119292,0.01536792032766478,-0.06523149632299474,0.004683261684863172,1.0136266395520312,0.020077288706325358,7.769457215369118,121.57029444228297,24.314058888456593,23.982077510551395,23.873897808662022,0.001800815639793946,0.035065339408594125,0.9757177829790677,0.04243601818966933,False
Tb927.10.4430,1,0.9017371778847474,,5.8570691941859705,,1.6736534380612511e-09,,8.449964680595617,10.45371171112748,2.61342792778187,8.80732867771301,8.645059124878948,0.00033434696207672803,0.015136801190498473,0.9955570832552333,0.0182851568786469,-0.06005507783981279,0.003301338245413576,0.833161427003078,0.03728053900056364,6.936644301963953,168.5846744777257,33.716934895545144,26.270695955705946,26.162516253816573,0.004405311312446285,0.053899442025090775,0.9414607171113277,0.06637251925643839,False
Tb927.10.4440,1,1.011835685495032,0.35169721438679746,7.0605698193361945,3.457999648097503,2.844799951162713e-10,0.03626056274212039,10.186249064206612,1.7597157220182202,0.8798578610091101,0.7785718099469401,-0.3931144527507593,0.0005534228595815806,0.017286753406240418,0.9883379471355431,0.023524941223764632,-0.10016046357009811,0.01155743674013781,0.9636028613184928,0.02333188798111563,4.810295534645302,4.816694278426354,1.6055647594754514,3.8132497299253196,3.03212555479352,0.006238606925707462,0.04866641541475266,0.86853639579837,0.07898485250798068,False
Tb927.10.4450,1,1.037638400127821,,8.948515823889737,,8.743339385830495e-11,,12.909979402442142,377.12572119282305,94.28143029820576,33.90667922536429,33.74440967253023,0.001255825972312952,0.03194309830536374,0.9833645617844398,0.03543763497064882,-0.06282988812588841,0.0036343749412403653,0.9541771601970395,0.02054272590453789,7.593338048646633,485.0797610914754,97.01595221829508,33.6688222895365,33.56064258764712,0.0013535705903641294,0.03409204912301995,0.9820697768458075,0.0367909036361453,True
Tb927.10.4460,1,0.9797328595730526,,8.718334011482757,,3.211142463044325e-11,,12.577897243179756,11.890475046099159,2.9726187615247897,9.708792599846769,9.546523047012709,0.0007354056585605887,0.022262526194959036,0.9883254232735272,0.027118363862161536,-0.06037361654340323,0.0023140313240841356,0.9343648538793861,0.01665535251465523,7.73818852815999,19.148880542716977,3.8297761085433955,11.044338752942908,10.936159051053535,0.0009692528534031873,0.02542031228632254,0.9846130952724022,0.0311328259784297,False
Tb927.10.4470,1,0.8362007745760138,0.051756834752071657,6.7501297645946465,1.6601931688610132,0.1311529343949629,0.06324277090589599,9.738378736737683,1.4225321031766816,0.7112660515883408,-0.2849972876607163,-1.4566835503584157,0.0017109019329473723,0.027225949879959056,0.962062538028097,0.04136305033417352,-0.03877930162084686,0.005762330760845429,0.7352984943393412,0.06625933535460085,9.480553589238204,11.668752248106607,3.889584082702202,8.237383042671127,7.456258867539326,0.00646183019045699,0.05778089481035572,0.8567156700226272,0.08038550982892992,False
Tb927.10.4490,1,1.0134672292538331,0.039109512669560136,9.059157384792627,0.7652828831904006,0.019130724119186926,0.047477756274938235,13.069601433672954,0.0719543103521654,0.0719543103521654,-10.072073203832957,-11.913190120473285,4.2738910163392085e-05,0.004138422615836676,0.9990157046530967,0.006537500299303403,-0.05578212320686404,0.008833838842310222,0.8993880466408071,0.03720510521214172,8.061615396974855,9.825389897018407,4.912694948509204,7.59470192009176,6.3672906423315405,0.001285853146220897,0.027066447229389043,0.9703862530937869,0.03585879454500523,False
Tb927.10.4500,1,0.9661904501610232,0.262503537119127,8.775819154472416,5.770254860043694,5.861042762234092e-10,0.06994661763701591,12.66083077389573,18.682748394702347,9.341374197351174,12.590813199406872,11.419126936709173,0.0011814261405128311,0.030133733512555782,0.9765837115863429,0.03437188008405754,-0.055915347923701564,0.0034083857414675483,0.884833018403484,0.031470941964120355,7.91225532219588,8.930627584285759,2.9768758614285864,6.900243790902021,6.119119615770222,0.001867570321945002,0.03194757722409549,0.9629840886435206,0.043215394501786075,True
Tb10.v4.0041,1,1.017635897337807,,6.956319001409279,,6.444125233429077e-10,,10.035846926174832,1.2448716807981601,0.6224358403990801,-0.9520272773063141,-2.1237135400040135,0.008325721288218353,0.04281798401708589,0.8277271924818782,0.09124539050395013,-0.05435648922383862,0.0060766697142253965,0.8041817627799115,0.05317205833629874,7.397293076345601,20.47839546004563,6.82613182001521,11.049662689952429,10.26853851482063,0.0025554120572207515,0.04476764248540209,0.9471243398351515,0.05055108364042013,False
